timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
37706162,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.13483,-1.0,1,0,0,0,0,0,0
37726414,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.135529,-1.0,1,0,0,0,0,0,0
37746223,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.137625,-1.0,1,0,0,0,0,0,0
37766174,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.138323,-1.0,1,0,0,0,0,0,0
37786186,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.140419,-1.0,1,0,0,0,0,0,0
37806461,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.140419,-1.0,1,0,0,0,0,0,0
37826191,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.152994,-1.0,1,0,0,0,0,0,0
37846342,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.154391,-1.0,1,0,0,0,0,0,0
37866486,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.155788,-1.0,1,0,0,0,0,0,0
37896488,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.157186,-1.0,1,0,0,0,0,0,0
37916478,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.158583,-1.0,1,0,0,0,0,0,0
37936653,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.159281,-1.0,1,0,0,0,0,0,0
37956814,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.15998,-1.0,1,0,0,0,0,0,0
37976510,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.161377,-1.0,1,0,0,0,0,0,0
37996538,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.16487,-1.0,1,0,0,0,0,0,0
