timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,R_body[0],R_body[1],R_body[2],R_body[3],R_body[4],R_body[5],R_body[6],R_body[7],R_body[8],q_d[0],q_d[1],q_d[2],q_d[3],q_e[0],q_e[1],q_e[2],q_e[3],thrust,R_valid,q_d_valid,q_e_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
222235410,0.0905892,-0.247255,1.71006,0.264761,-0.134416,-0.984942,0.10873,0.958957,-0.15694,-0.236158,0.249666,0.0725244,0.965612,0.646965,0.119281,-0.0544604,0.75116,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
222255539,0.0918134,-0.248467,1.71543,0.271728,-0.139524,-0.983919,0.111517,0.957919,-0.162643,-0.236511,0.250845,0.0738255,0.965208,0.644795,0.120324,-0.0540203,0.75289,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
222275737,0.0918134,-0.247255,1.72066,0.257793,-0.144581,-0.983042,0.112801,0.957487,-0.167751,-0.234687,0.24963,0.0740739,0.965504,0.642879,0.12007,-0.0532095,0.754625,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
222295615,0.0905892,-0.247255,1.7259,0.264761,-0.149599,-0.982278,0.112918,0.956742,-0.172631,-0.234185,0.249528,0.073,0.965612,0.640972,0.119812,-0.0532821,0.756281,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
222315549,0.0893651,-0.246043,1.73105,0.257793,-0.154569,-0.98151,0.112898,0.956283,-0.177344,-0.232534,0.248256,0.0720195,0.966014,0.63916,0.119122,-0.0529438,0.757946,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
222335826,0.0893651,-0.244831,1.73601,0.243858,-0.159364,-0.980609,0.114059,0.955809,-0.182172,-0.230741,0.247045,0.0722464,0.966307,0.637332,0.11885,-0.0521653,0.759579,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
222355806,0.0893651,-0.239983,1.74046,0.222956,-0.163824,-0.979777,0.114886,0.95628,-0.186327,-0.225412,0.24226,0.0729353,0.967466,0.635868,0.117299,-0.0500787,0.761186,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
222375642,0.0771233,-0.225438,1.7439,0.174185,-0.16773,-0.980539,0.102029,0.959234,-0.186207,-0.212596,0.227457,0.0622108,0.971799,0.635976,0.108026,-0.0493054,0.762518,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
222395610,0.0746749,-0.219378,1.74738,0.174185,-0.171314,-0.980131,0.099972,0.960031,-0.18887,-0.206561,0.221339,0.0605894,0.973313,0.635045,0.10517,-0.0477789,0.763789,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
222416019,0.0746749,-0.216954,1.75094,0.174185,-0.174823,-0.979436,0.100714,0.95996,-0.192294,-0.203716,0.218893,0.061067,0.973836,0.633782,0.104445,-0.0466167,0.765009,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
222445826,0.0746749,-0.201198,1.75587,0.174185,-0.180171,-0.978509,0.100288,0.962387,-0.196438,-0.187679,0.203346,0.0627013,0.977097,0.632552,0.0989563,-0.040731,0.76709,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
222465893,0.0746749,-0.201198,1.75935,0.174185,-0.183529,-0.977781,0.101294,0.961777,-0.199912,-0.187138,0.20323,0.0630769,0.977097,0.6312,0.0991026,-0.0403737,0.768202,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
222486006,0.0697782,-0.184229,1.76244,0.13238,-0.187136,-0.977733,0.0949679,0.964508,-0.201213,-0.170989,0.18629,0.0595991,0.980685,0.630939,0.091367,-0.0361851,0.769583,0.0,0.0,0.0,0.0,0.395266,1,0,0,0,0,0,0,0,0
222505719,0.0648815,-0.175745,1.76477,0.104511,-0.1897,-0.977727,0.0898026,0.965651,-0.202331,-0.163035,0.177573,0.0557902,0.982525,0.630574,0.0867563,-0.0347979,0.77048,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
222525732,0.0624331,-0.164837,1.76673,0.090576,-0.191961,-0.977573,0.0866117,0.967166,-0.203416,-0.152356,0.166557,0.0545215,0.984523,0.630307,0.0820543,-0.031709,0.771346,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
222545902,0.0636573,-0.159989,1.76841,0.0766412,-0.193753,-0.977105,0.0878944,0.967645,-0.205097,-0.14696,0.161623,0.0565766,0.98523,0.629758,0.0807997,-0.0292684,0.772023,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
222566853,0.0636573,-0.156352,1.77002,0.0766412,-0.195429,-0.976756,0.088063,0.967933,-0.206554,-0.142972,0.157839,0.0572982,0.985801,0.629249,0.0795673,-0.0277219,0.772623,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
222585805,0.0636573,-0.152716,1.77148,0.0766412,-0.196958,-0.976442,0.088145,0.968232,-0.207851,-0.139015,0.154061,0.0579647,0.98636,0.628799,0.0783158,-0.0262071,0.77317,0.0,0.0,0.0,0.0,0.395266,1,0,0,0,0,0,0,0,0
222605926,0.0612089,-0.145444,1.77288,0.0696738,-0.198538,-0.976388,0.0851447,0.969064,-0.208558,-0.131981,0.146622,0.0563074,0.987589,0.628588,0.0748853,-0.0244505,0.773739,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
222626096,0.0501913,-0.119991,1.77442,0.0696738,-0.200733,-0.977116,0.0703651,0.972143,-0.207554,-0.108898,0.12101,0.0465456,0.991559,0.629141,0.0617681,-0.0201247,0.774572,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
222655889,0.0501913,-0.110295,1.7765,0.0696738,-0.202989,-0.976724,0.069323,0.972849,-0.209209,-0.098978,0.111177,0.0473494,0.992672,0.628585,0.0581972,-0.0166462,0.775382,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
222676159,0.0501913,-0.0945387,1.77791,0.0696738,-0.204695,-0.976541,0.0668348,0.974168,-0.209899,-0.0832989,0.0953733,0.0480574,0.994281,0.628428,0.0522559,-0.0113531,0.776028,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
222696446,0.0734507,-0.0836304,1.77925,0.0627064,-0.206205,-0.974546,0.0879682,0.974837,-0.21238,-0.067728,0.0846868,0.0717888,0.993818,0.627541,0.0555807,0.00130725,0.776596,0.0,0.0,0.0,0.0,0.399211,1,0,0,0,0,0,0,0,0
222717392,0.0734507,-0.0848424,1.78064,0.0696738,-0.207545,-0.974214,0.0885015,0.974466,-0.213823,-0.0685208,0.0856776,0.0720206,0.993716,0.626967,0.0560402,0.00112603,0.777027,0.0,0.0,0.0,0.0,0.401183,1,0,0,0,0,0,0,0,0
222736175,0.0734507,-0.0848424,1.78195,0.0696738,-0.208819,-0.973916,0.0887844,0.974212,-0.215095,-0.0681539,0.0854733,0.072263,0.993716,0.626459,0.056036,0.00132135,0.777437,0.0,0.0,0.0,0.0,0.401183,1,0,0,0,0,0,0,0,0
222756469,0.0734507,-0.0957507,1.78336,0.0696738,-0.209993,-0.973431,0.0912987,0.972967,-0.217243,-0.0783636,0.0961156,0.0723748,0.992736,0.6256,0.0602376,-0.0019249,0.777813,0.0,0.0,0.0,0.0,0.399211,1,0,0,0,0,0,0,0,0
222776433,0.0734507,-0.0957507,1.78476,0.0696738,-0.211351,-0.973107,0.0916187,0.972692,-0.218604,-0.0779893,0.0959201,0.0726336,0.992735,0.625056,0.0602438,-0.00172041,0.77825,0.0,0.0,0.0,0.0,0.399211,1,0,0,0,0,0,0,0,0
222796273,0.0746749,-0.0945387,1.78614,0.0696738,-0.212721,-0.972693,0.0928317,0.972527,-0.219959,-0.0762209,0.0945587,0.0740675,0.99276,0.624516,0.060162,-0.000691342,0.778691,0.0,0.0,0.0,0.0,0.401183,1,0,0,0,0,0,0,0,0
222816363,0.0746749,-0.0945387,1.78754,0.0696738,-0.214087,-0.972372,0.0930589,0.972238,-0.221325,-0.0759434,0.0944415,0.074217,0.99276,0.623969,0.0601634,-0.00055395,0.77913,0.0,0.0,0.0,0.0,0.401183,1,0,0,0,0,0,0,0,0
222836584,0.0771233,-0.0957507,1.78895,0.0696738,-0.215436,-0.971798,0.0958919,0.971831,-0.222975,-0.0763342,0.095563,0.0767456,0.99246,0.623308,0.0613982,0.000131917,0.779563,0.0,0.0,0.0,0.0,0.399211,1,0,0,0,0,0,0,0,0
222866125,0.0832442,-0.0993868,1.79107,0.0627064,-0.217426,-0.970639,0.102891,0.971036,-0.225797,-0.078129,0.0990676,0.0829241,0.991619,0.622173,0.0647139,0.00153652,0.780199,0.0,0.0,0.0,0.0,0.399211,1,0,0,0,0,0,0,0,0
222886182,0.0856925,-0.103023,1.79248,0.0696738,-0.218708,-0.969993,0.106212,0.970377,-0.227652,-0.0808893,0.102641,0.0853743,0.991048,0.621427,0.0668878,0.00143637,0.78061,0.0,0.0,0.0,0.0,0.399211,1,0,0,0,0,0,0,0,0
222906405,0.0918134,-0.111507,1.79388,0.0696738,-0.219873,-0.968821,0.114198,0.969194,-0.230262,-0.0874253,0.110995,0.0914575,0.989604,0.620377,0.0720864,0.00129074,0.780983,0.0,0.0,0.0,0.0,0.399211,1,0,0,0,0,0,0,0,0
222926453,0.0942618,-0.117567,1.79528,0.0696738,-0.221075,-0.968078,0.118113,0.968221,-0.232385,-0.092439,0.116936,0.0939234,0.988688,0.619522,0.0752042,0.000474935,0.781369,0.0,0.0,0.0,0.0,0.399211,1,0,0,0,0,0,0,0,0
222946166,0.0918134,-0.118779,1.79624,0.0487717,-0.221978,-0.968106,0.116179,0.967876,-0.233204,-0.0939831,0.118079,0.0915844,0.988772,0.619191,0.0749233,-0.000767173,0.781657,0.0,0.0,0.0,0.0,0.399211,1,0,0,0,0,0,0,0,0
222966197,0.0856925,-0.118779,1.7975,0.0627064,-0.223194,-0.968499,0.110425,0.967598,-0.233845,-0.0952415,0.118064,0.0855901,0.989311,0.618925,0.0730426,-0.00308532,0.78204,0.0,0.0,0.0,0.0,0.399211,1,0,0,0,0,0,0,0,0
222986551,0.0746749,-0.119991,1.7987,0.0627064,-0.224321,-0.969351,0.10019,0.967186,-0.23404,-0.0988798,0.119298,0.0747212,0.990043,0.618806,0.0701355,-0.00771968,0.782369,0.0,0.0,0.0,0.0,0.398422,1,0,0,0,0,0,0,0,0
223006415,0.0734507,-0.118779,1.80001,0.0696738,-0.225621,-0.969181,0.0989082,0.967035,-0.235104,-0.0978221,0.118061,0.073577,0.990277,0.618375,0.0692941,-0.00774326,0.782784,0.0,0.0,0.0,0.0,0.395266,1,0,0,0,0,0,0,0,0
223026259,0.0734507,-0.121203,1.8014,0.0696738,-0.2269,-0.968803,0.0996831,0.966446,-0.236631,-0.0999417,0.120412,0.0736616,0.989987,0.617749,0.0702564,-0.00838886,0.783185,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
223046398,0.0734507,-0.121203,1.8028,0.0696738,-0.228252,-0.968465,0.099883,0.966133,-0.23799,-0.0997419,0.120368,0.0737339,0.989987,0.6172,0.0702672,-0.0082974,0.783618,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
223076638,0.0673298,-0.119991,1.80434,0.0557391,-0.229782,-0.968697,0.093954,0.965924,-0.238805,-0.0998159,0.119128,0.0678166,0.99056,0.616841,0.0679399,-0.0102028,0.784084,0.0,0.0,0.0,0.0,0.389744,1,0,0,0,0,0,0,0,0
223096634,0.0661057,-0.121203,1.80539,0.0487717,-0.230762,-0.968528,0.0932852,0.965549,-0.239788,-0.101075,0.120263,0.0667472,0.990496,0.61643,0.0680621,-0.010941,0.784386,0.0,0.0,0.0,0.0,0.388955,1,0,0,0,0,0,0,0,0
223117442,0.0648815,-0.122415,1.80641,0.0487717,-0.23171,-0.968365,0.0926225,0.96518,-0.240736,-0.102337,0.121398,0.0656848,0.990428,0.616032,0.0681873,-0.0116776,0.784677,0.0,0.0,0.0,0.0,0.388955,1,0,0,0,0,0,0,0,0
223136876,0.0661057,-0.122415,1.80721,0.0348369,-0.232488,-0.968045,0.0940114,0.965005,-0.241648,-0.101839,0.121303,0.0670451,0.990349,0.615673,0.0685771,-0.0110819,0.784934,0.0,0.0,0.0,0.0,0.388166,1,0,0,0,0,0,0,0,0
223157316,0.0648815,-0.122415,1.80764,0.0209021,-0.232902,-0.968043,0.0930067,0.964914,-0.241948,-0.101988,0.121232,0.0659903,0.990428,0.615544,0.0682236,-0.0114635,0.78506,0.0,0.0,0.0,0.0,0.388166,1,0,0,0,0,0,0,0,0
223176597,0.0648815,-0.121203,1.80804,0.0209021,-0.233329,-0.967952,0.0928763,0.964972,-0.24227,-0.100671,0.119946,0.0661334,0.990575,0.615422,0.0677604,-0.0109965,0.785203,0.0,0.0,0.0,0.0,0.386588,1,0,0,0,0,0,0,0,0
223197128,0.0648815,-0.121203,1.80847,0.0209021,-0.233743,-0.967836,0.0930479,0.964882,-0.242693,-0.100513,0.119862,0.066286,0.990575,0.615252,0.0677767,-0.0108956,0.785336,0.0,0.0,0.0,0.0,0.383432,1,0,0,0,0,0,0,0,0
223217011,0.0661057,-0.119991,1.80888,0.0209021,-0.234181,-0.96763,0.0940862,0.964937,-0.243144,-0.0988829,0.118559,0.0676307,0.990641,0.615085,0.0676792,-0.00994675,0.785488,0.0,0.0,0.0,0.0,0.37712,1,0,0,0,0,0,0,0,0
223236806,0.0624331,-0.107871,1.80943,0.0209021,-0.235032,-0.968033,0.0875863,0.966129,-0.242543,-0.0881332,0.106559,0.0639055,0.992251,0.615361,0.0617681,-0.00770812,0.785784,0.0,0.0,0.0,0.0,0.373176,1,0,0,0,0,0,0,0,0
223256820,0.0575364,-0.0993868,1.80985,0.0209021,-0.235639,-0.968475,0.0808101,0.966869,-0.242022,-0.081174,0.0981728,0.059005,0.993419,0.61558,0.0569296,-0.00705136,0.785984,0.0,0.0,0.0,0.0,0.373965,1,0,0,0,0,0,0,0,0
223286891,0.0550881,-0.101811,1.81048,0.0209021,-0.236191,-0.968469,0.0792494,0.966491,-0.242579,-0.0839615,0.100538,0.0567629,0.993313,0.615334,0.057174,-0.00864937,0.786143,0.0,0.0,0.0,0.0,0.373965,1,0,0,0,0,0,0,0,0
223306837,0.0538639,-0.0993868,1.8109,0.0209021,-0.236652,-0.968494,0.0775589,0.966629,-0.242751,-0.0818526,0.0981013,0.0556001,0.993622,0.615268,0.0558508,-0.00834693,0.786293,0.0,0.0,0.0,0.0,0.373965,1,0,0,0,0,0,0,0,0
223327543,0.0489672,-0.0957507,1.81148,0.0348369,-0.237296,-0.968766,0.0719883,0.966824,-0.242734,-0.079573,0.0945616,0.0507176,0.994226,0.615263,0.052941,-0.00917222,0.786488,0.0,0.0,0.0,0.0,0.373965,1,0,0,0,0,0,0,0,0
223346960,0.0489672,-0.0957507,1.81215,0.0348369,-0.23795,-0.968597,0.0721151,0.966668,-0.243392,-0.0794582,0.0945151,0.0508043,0.994226,0.614997,0.0529525,-0.00910576,0.786697,0.0,0.0,0.0,0.0,0.373965,1,0,0,0,0,0,0,0,0
223366820,0.0489672,-0.0836304,1.81285,0.0348369,-0.238878,-0.96859,0.0690697,0.967546,-0.243449,-0.067722,0.0824098,0.0506509,0.995311,0.615017,0.0481177,-0.00542266,0.787026,0.0,0.0,0.0,0.0,0.370809,1,0,0,0,0,0,0,0,0
223386806,0.0489672,-0.0763582,1.81341,0.0209021,-0.239557,-0.968549,0.0672689,0.967972,-0.243625,-0.0606306,0.0751121,0.0505899,0.995891,0.614961,0.0452145,-0.00318852,0.787254,0.0,0.0,0.0,0.0,0.369231,1,0,0,0,0,0,0,0,0
223406959,0.047743,-0.0678739,1.81383,0.0209021,-0.240109,-0.968638,0.0639454,0.968457,-0.243543,-0.0527064,0.0666269,0.0492731,0.996561,0.615002,0.041455,-0.00109003,0.787435,0.0,0.0,0.0,0.0,0.370809,1,0,0,0,0,0,0,0,0
223437017,0.0452946,-0.0460573,1.8148,0.0418043,-0.241342,-0.968829,0.0558963,0.969402,-0.243347,-0.0322682,0.0448645,0.0463983,0.997915,0.615066,0.0319748,0.00448398,0.787814,0.0,0.0,0.0,0.0,0.375542,1,0,0,0,0,0,0,0,0
223456894,0.0452946,-0.0460573,1.81542,0.0209021,-0.241952,-0.968673,0.0559543,0.969253,-0.243955,-0.0321675,0.0448102,0.0464508,0.997915,0.614819,0.0319681,0.00453146,0.788007,0.0,0.0,0.0,0.0,0.377909,1,0,0,0,0,0,0,0,0
223477162,0.0452946,-0.0412092,1.81585,0.0209021,-0.242412,-0.96863,0.0547046,0.969352,-0.244141,-0.0274111,0.0399068,0.0463832,0.998126,0.61473,0.0300108,0.00601798,0.788143,0.0,0.0,0.0,0.0,0.37712,1,0,0,0,0,0,0,0,0
223497603,0.0428463,-0.0375731,1.81628,0.0209021,-0.242861,-0.968698,0.0514072,0.969382,-0.244333,-0.0245044,0.0362978,0.043882,0.998377,0.614651,0.0278151,0.00614549,0.788285,0.0,0.0,0.0,0.0,0.377909,1,0,0,0,0,0,0,0,0
223518486,0.0428463,-0.0315129,1.817,0.0348369,-0.243615,-0.968593,0.0497894,0.969401,-0.244775,-0.0186174,0.0302199,0.0437304,0.998586,0.61445,0.0253673,0.00796222,0.788507,0.0,0.0,0.0,0.0,0.378698,1,0,0,0,0,0,0,0,0
223537015,0.0452946,-0.0290888,1.8179,0.0487717,-0.244507,-0.968279,0.0514973,0.969251,-0.24558,-0.0155699,0.0277227,0.0461068,0.998552,0.614098,0.0251087,0.00967866,0.788771,0.0,0.0,0.0,0.0,0.379487,1,0,0,0,0,0,0,0,0
223557325,0.0428463,-0.0278768,1.81862,0.0348369,-0.245205,-0.968241,0.0488257,0.969107,-0.246182,-0.0150404,0.0265828,0.0436294,0.998694,0.613862,0.0238937,0.00905862,0.788999,0.0,0.0,0.0,0.0,0.381065,1,0,0,0,0,0,0,0,0
223577118,0.0428463,-0.0266648,1.81971,0.0557391,-0.246275,-0.967986,0.0485012,0.968867,-0.247193,-0.0138509,0.0253967,0.0435801,0.998727,0.613445,0.0234051,0.0094159,0.789334,0.0,0.0,0.0,0.0,0.380276,1,0,0,0,0,0,0,0,0
223597143,0.047743,-0.0254527,1.8209,0.0627064,-0.247429,-0.967462,0.052874,0.968607,-0.24834,-0.0113238,0.0240861,0.0484123,0.998537,0.612937,0.0243647,0.0117418,0.789669,0.0,0.0,0.0,0.0,0.380276,1,0,0,0,0,0,0,0,0
223617203,0.0489672,-0.0254527,1.82215,0.0627064,-0.248646,-0.967085,0.0540519,0.968294,-0.249571,-0.0109729,0.0241015,0.0496098,0.998478,0.612426,0.0247306,0.0122262,0.790047,0.0,0.0,0.0,0.0,0.379487,1,0,0,0,0,0,0,0,0
223646999,0.0538639,-0.0254527,1.82388,0.0557391,-0.250323,-0.966378,0.0587594,0.967864,-0.25129,-0.00957424,0.024018,0.0544745,0.998226,0.611681,0.0261774,0.0141992,0.790544,0.0,0.0,0.0,0.0,0.380276,1,0,0,0,0,0,0,0,0
223667516,0.0538639,-0.0254527,1.82503,0.0557391,-0.251432,-0.966089,0.0587657,0.967576,-0.252399,-0.00953538,0.0240444,0.0544628,0.998226,0.611227,0.0261761,0.0142015,0.790895,0.0,0.0,0.0,0.0,0.380276,1,0,0,0,0,0,0,0,0
223686967,0.0612089,-0.0278768,1.82638,0.0696738,-0.252727,-0.96525,0.0664877,0.96718,-0.253905,-0.00975984,0.0263022,0.061839,0.997739,0.610555,0.0293171,0.0164545,0.79126,0.0,0.0,0.0,0.0,0.379487,1,0,0,0,0,0,0,0,0
223707257,0.0673298,-0.033937,1.8278,0.0696738,-0.254048,-0.964353,0.0740417,0.966654,-0.255713,-0.0137966,0.0322382,0.0680678,0.99716,0.609795,0.0335623,0.0171384,0.791663,0.0,0.0,0.0,0.0,0.378698,1,0,0,0,0,0,0,0,0
223727072,0.0697782,-0.0315129,1.82918,0.0696738,-0.255406,-0.963864,0.0757195,0.966374,-0.256916,-0.0107504,0.0298154,0.0704276,0.997071,0.609251,0.0333105,0.0188362,0.792053,0.0,0.0,0.0,0.0,0.377909,1,0,0,0,0,0,0,0,0
223746892,0.0648815,-0.0315129,1.83077,0.090576,-0.256937,-0.963814,0.0710381,0.965963,-0.2584,-0.0120768,0.029996,0.0655172,0.997401,0.6087,0.0318687,0.0168564,0.792581,0.0,0.0,0.0,0.0,0.37712,1,0,0,0,0,0,0,0,0
223767727,0.0648815,-0.0290888,1.83288,0.111478,-0.258996,-0.963311,0.0703707,0.965482,-0.260288,-0.00969707,0.027658,0.0654302,0.997474,0.607904,0.030896,0.0175656,0.793215,0.0,0.0,0.0,0.0,0.372387,1,0,0,0,0,0,0,0,0
223787019,0.0648815,-0.0266648,1.83543,0.13238,-0.261469,-0.962692,0.0697011,0.964879,-0.262592,-0.00730101,0.0253316,0.0653442,0.997541,0.606935,0.029923,0.0182761,0.793978,0.0,0.0,0.0,0.0,0.370809,1,0,0,0,0,0,0,0,0
223807058,0.0648815,-0.0242407,1.83822,0.139348,-0.264176,-0.962001,0.0690286,0.9642,-0.26513,-0.00487677,0.022993,0.0652691,0.997603,0.605866,0.0289444,0.0189958,0.794813,0.0,0.0,0.0,0.0,0.368442,1,0,0,0,0,0,0,0,0
223826991,0.0661057,-0.0218166,1.84086,0.13238,-0.266735,-0.961259,0.0695196,0.963549,-0.267523,-0.00210544,0.020622,0.066424,0.997578,0.604839,0.0283255,0.020211,0.795587,0.0,0.0,0.0,0.0,0.367653,1,0,0,0,0,0,0,0,0
223857307,0.0624331,-0.0218166,1.84459,0.13238,-0.270326,-0.960503,0.0660143,0.962545,-0.271106,-0.00299781,0.0207763,0.0627313,0.997814,0.603403,0.0272327,0.0187428,0.796751,0.0,0.0,0.0,0.0,0.367653,1,0,0,0,0,0,0,0,0
223877374,0.0575364,-0.0254527,1.84697,0.118446,-0.272598,-0.960103,0.0623878,0.961816,-0.273588,-0.00775315,0.0245124,0.0578921,0.998022,0.602461,0.0272404,0.015717,0.797529,0.0,0.0,0.0,0.0,0.367653,1,0,0,0,0,0,0,0,0
223897337,0.0526397,-0.0290888,1.84962,0.13238,-0.275112,-0.959613,0.0587826,0.960997,-0.276275,-0.0125127,0.0282476,0.0530475,0.998192,0.601416,0.0272524,0.012693,0.79837,0.0,0.0,0.0,0.0,0.367653,1,0,0,0,0,0,0,0,0
223917595,0.0489672,-0.035149,1.85229,0.13238,-0.277626,-0.958992,0.0570758,0.960074,-0.279085,-0.0192406,0.0343806,0.0494553,0.998184,0.600307,0.0286087,0.00945153,0.799202,0.0,0.0,0.0,0.0,0.367653,1,0,0,0,0,0,0,0,0
223937274,0.0465188,-0.0387851,1.85517,0.146315,-0.280352,-0.958271,0.0558567,0.959142,-0.281965,-0.023297,0.0380745,0.0470431,0.998167,0.599135,0.0293507,0.00741994,0.800076,0.0,0.0,0.0,0.0,0.367653,1,0,0,0,0,0,0,0,0
223957451,0.0379495,-0.0509054,1.85835,0.16025,-0.283244,-0.957672,0.0513576,0.957727,-0.285258,-0.0372461,0.0503197,0.0386368,0.997986,0.597805,0.031734,0.000434041,0.801013,0.0,0.0,0.0,0.0,0.368442,1,0,0,0,0,0,0,0,0
223978396,0.034277,-0.0630258,1.86146,0.139348,-0.286023,-0.956833,0.0515806,0.956183,-0.288511,-0.0497617,0.0624953,0.0350875,0.997428,0.596425,0.0355657,-0.00457503,0.801867,0.0,0.0,0.0,0.0,0.368442,1,0,0,0,0,0,0,0,0
223997882,0.0318287,-0.0727221,1.86381,0.104511,-0.288086,-0.956176,0.0522783,0.954878,-0.290954,-0.0596115,0.0722097,0.0327462,0.996852,0.595359,0.0387823,-0.00836949,0.802479,0.0,0.0,0.0,0.0,0.369231,1,0,0,0,0,0,0,0,0
224017727,0.0318287,-0.0799943,1.86581,0.0975434,-0.289837,-0.955515,0.0546361,0.953773,-0.293105,-0.0663822,0.0794433,0.0328703,0.996297,0.594423,0.0417432,-0.0104333,0.803001,0.0,0.0,0.0,0.0,0.369231,1,0,0,0,0,0,0,0,0
224037604,0.034277,-0.0836304,1.86783,0.104511,-0.291671,-0.954745,0.0582221,0.952909,-0.295314,-0.0689507,0.0830241,0.0353694,0.99592,0.593493,0.0439433,-0.0104475,0.803571,0.0,0.0,0.0,0.0,0.368442,1,0,0,0,0,0,0,0,0
224057906,0.0367254,-0.0860544,1.86995,0.104511,-0.293631,-0.953943,0.0614206,0.952095,-0.297594,-0.0703762,0.0854132,0.0378136,0.995628,0.592538,0.0456468,-0.0101228,0.804185,0.0,0.0,0.0,0.0,0.367653,1,0,0,0,0,0,0,0,0
224087350,0.0379495,-0.0848424,1.87296,0.0975434,-0.296527,-0.952983,0.0624061,0.951306,-0.300502,-0.0686702,0.0841947,0.0390047,0.995686,0.591324,0.0455228,-0.0092118,0.805095,0.0,0.0,0.0,0.0,0.366075,1,0,0,0,0,0,0,0,0
224107549,0.0379495,-0.0872665,1.87493,0.0975434,-0.298342,-0.952358,0.0632931,0.950521,-0.302475,-0.0708424,0.0866119,0.0390262,0.995477,0.590479,0.0465167,-0.00987282,0.805651,0.0,0.0,0.0,0.0,0.364497,1,0,0,0,0,0,0,0,0
224127652,0.034277,-0.0872665,1.87689,0.0975434,-0.300204,-0.95199,0.059943,0.94993,-0.304081,-0.0718923,0.0866682,0.0353593,0.99561,0.589772,0.0454631,-0.0113286,0.806209,0.0,0.0,0.0,0.0,0.361341,1,0,0,0,0,0,0,0,0
224147383,0.0306045,-0.0896905,1.87882,0.0975434,-0.301965,-0.951592,0.0573614,0.949143,-0.305724,-0.0752419,0.0891363,0.0317237,0.995514,0.58903,0.0453991,-0.0134861,0.806722,0.0,0.0,0.0,0.0,0.36213,1,0,0,0,0,0,0,0,0
224167509,0.0293803,-0.0884785,1.88092,0.104511,-0.303993,-0.951029,0.0559638,0.948606,-0.307595,-0.0743795,0.0879512,0.0304768,0.995658,0.588233,0.0445641,-0.0135947,0.807348,0.0,0.0,0.0,0.0,0.36213,1,0,0,0,0,0,0,0,0
224188002,0.0257078,-0.0872665,1.88292,0.0975434,-0.30592,-0.950624,0.0522299,0.948092,-0.309189,-0.0743228,0.0868019,0.026782,0.995866,0.587528,0.0430213,-0.0147108,0.807925,0.0,0.0,0.0,0.0,0.362919,1,0,0,0,0,0,0,0,0
224207767,0.0257078,-0.0884785,1.88499,0.104511,-0.307852,-0.94997,0.0527639,0.947355,-0.31119,-0.0753631,0.0880123,0.0267854,0.995759,0.586668,0.0435291,-0.0150206,0.808517,0.0,0.0,0.0,0.0,0.362919,1,0,0,0,0,0,0,0,0
224227607,0.0220352,-0.0872665,1.88692,0.0975434,-0.309708,-0.949567,0.0490339,0.946856,-0.312713,-0.0753232,0.086858,0.0230999,0.995953,0.585989,0.0419902,-0.0161368,0.80907,0.0,0.0,0.0,0.0,0.364497,1,0,0,0,0,0,0,0,0
224247549,0.0146901,-0.0921146,1.88893,0.104511,-0.311476,-0.949245,0.0437886,0.945811,-0.314141,-0.0822049,0.0917884,0.0158109,0.995653,0.585243,0.0418697,-0.0205042,0.809517,0.0,0.0,0.0,0.0,0.362919,1,0,0,0,0,0,0,0,0
224267771,0.0146901,-0.0945387,1.89105,0.104511,-0.31341,-0.948563,0.0447387,0.944934,-0.316192,-0.0843995,0.0942043,0.0158234,0.995427,0.584343,0.0428785,-0.0211629,0.810097,0.0,0.0,0.0,0.0,0.364497,1,0,0,0,0,0,0,0,0
