timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,discharged_mah,remaining,scale,cell_count,connected,warning
106131540,11.242,11.1741,10.2257,10.1294,315.805,0.628841,1.06334,3,1,0
106431364,11.198,11.1795,10.3722,10.1471,316.651,0.631005,1.06295,3,1,0
106742542,11.22,11.1741,11.4856,10.6423,317.631,0.62993,1.06314,3,1,0
107042420,11.121,11.1702,12.892,11.1229,318.615,0.629776,1.06317,3,1,0
107342641,11.077,11.1581,13.5952,11.9205,319.71,0.627097,1.06366,3,1,0
107644020,11.055,11.1455,13.2436,12.3365,320.795,0.623399,1.06433,3,1,0
107944171,11.462,11.136,2.1096,12.1854,321.848,0.613718,1.06609,3,1,0
108244074,11.506,11.2143,0.9376,7.88199,321.963,0.63359,1.06248,3,1,0
108544238,11.55,11.285,0.9376,5.12981,322.041,0.653965,1.0588,3,1,0
108844564,11.572,11.3448,1.0255,3.4726,322.121,0.672251,1.05552,3,1,0
109145016,11.572,11.393,0.9376,2.46883,322.199,0.687372,1.05283,3,1,0
109445005,11.594,11.4325,0.9962,1.87409,322.28,0.700139,1.05056,3,1,0
109744140,11.583,11.4653,0.9669,1.51279,322.36,0.711178,1.04861,3,1,0
110045864,11.605,11.4935,0.9669,1.2926,322.44,0.721102,1.04686,3,1,0
